2018-08-23 12:20:17 -- Firmreduce -- Results
	 :: interestingness test failed on irg 'r_func_12'
	 :: interestingness test failed on irg 'r_func_17'
	 :: interestingness test failed on irg 'r_func_60'
	 :: interestingness test failed on irg 'r_func_89'
	 :: interestingness test failed on irg 'r_func_17'
	 :: interestingness test failed on irg 'r_func_13'
	 :: interestingness test failed on irg 'r_func_67'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_95'
	 :: interestingness test failed on irg 'r_func_26'
	 :: interestingness test failed on irg 'r_func_41'
	 :: interestingness test failed on irg 'r_func_89'
	 :: interestingness test failed on irg 'r_func_51'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_32'
	 :: interestingness test failed on irg 'r_func_42'
	 :: interestingness test failed on irg 'r_func_41'
	 :: interestingness test failed on irg 'r_func_52'
	 :: interestingness test failed on irg 'r_func_95'
	 :: interestingness test failed on irg 'r_func_51'
	 :: interestingness test failed on irg 'r_func_13'
	 :: interestingness test failed on irg 'r_func_95'
	 :: interestingness test failed on irg 'r_func_41'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_61'
	 :: interestingness test failed on irg 'r_func_52'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_95'
	 :: interestingness test failed on irg 'r_func_59'
	 :: interestingness test failed on irg 'r_func_51'
	 :: interestingness test failed on irg 'r_func_51'
	 :: interestingness test failed on irg 'r_func_93'
	 :: interestingness test failed on irg 'r_func_46'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_32'
	 :: interestingness test failed on irg 'r_func_81'
	 :: interestingness test failed on irg 'r_func_81'
	 :: interestingness test failed on irg 'r_func_17'
	 :: interestingness test failed on irg 'r_func_84'
	 :: interestingness test failed on irg 'r_func_17'
	 :: interestingness test failed on irg 'r_func_89'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_89'
	 :: interestingness test failed on irg 'r_func_89'
	 :: interestingness test failed on irg 'r_func_63'
	 :: interestingness test failed on irg 'r_func_32'
	 :: interestingness test failed on irg 'r_func_61'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_50'
	 :: interestingness test failed on irg 'r_func_81'
	 :: interestingness test failed on irg 'r_func_41'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_41'
	 :: interestingness test failed on irg 'r_func_22'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_14'
	 :: interestingness test failed on irg 'r_func_22'
	 :: interestingness test failed on irg 'r_func_81'
	 :: interestingness test failed on irg 'r_func_81'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_63'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_22'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_22'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_60'
	 :: interestingness test failed on irg 'r_func_81'
	 :: interestingness test failed on irg 'r_func_14'
	 :: interestingness test failed on irg 'r_func_14'
	 :: interestingness test failed on irg 'r_func_14'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_50'
	 :: interestingness test failed on irg 'r_func_22'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_56'
	 :: interestingness test failed on irg 'r_func_50'
	 :: interestingness test failed on irg 'r_func_60'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_56'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_59'
	 :: interestingness test failed on irg 'r_func_59'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_53'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_60'
	 :: interestingness test failed on irg 'r_func_9'
	 :: interestingness test failed on irg 'r_func_59'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_92'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_99'
	 :: interestingness test failed on irg 'r_func_81' -- Successful
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_void_calls -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_jumpthreading -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_loads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_ldst
	 :: Pass failed on irg 'main' -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_bool -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_bads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_ldst
	 :: Pass failed on irg 'main' -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_members -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_stores -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_return_values -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_optimize_reassociation -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_dead_code_elimination -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_tail_rec -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_loads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_bads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_optimize_cf -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_optimize_load_store -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_normalize_one_return -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_funccalls -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_occult_consts -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_jumpthreading -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_stores -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_place_code -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_stores -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_scalar_replacement_opt -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_members -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_bool -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_funccalls -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_void_calls -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_critical_cf_edges -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_combo -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_gc_entitites -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_dead_code_elimination -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_parallelize_mem -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_members -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_switch_selectors -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_proj_primitive -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_gvn_pre -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_gc_entitites -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_optimize_cf -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_stores -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_do_loop_peeling -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_gvn_pre -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_frame -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_combo -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_gc_entitites -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_combo -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_normalize_n_returns -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_do_loop_peeling -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_bads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_scalar_replacement_opt -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_remove_stores -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_optimize_load_store -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_bads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_conv_opt -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_occult_consts -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_construct_confirms -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_critical_cf_edges -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_scalar_replacement_opt -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_simplify_consts -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_parallelize_mem -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_gc_irgs -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_check_validity -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_unreachable -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_bads -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_tuples -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_gc_irgs_primitive -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_normalize_n_returns -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_combo -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_simplify_consts -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_blocks -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_replace_cond_selectors -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_remove_unreachable -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_opt_funccalls -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_occult_consts -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_conv_opt -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_conv_opt -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416



Using pass: pass_libfirm_do_loop_peeling -- No improvement
	# of nodes: 			7
	# of irgs: 				1
	# of cf manipulations: 	2
	# of memory operations: 0
	# of types: 			2416




 :: 2nd reduction cycle

Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_24' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_32' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_13' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_26' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_81' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_37' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_99' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_23' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_9' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_46' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_23' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_40' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_60' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_13' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_61' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_23' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_17' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_91' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_89' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_9' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_64' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_83' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_88' -- No improvement
Using pass: pass_gc_irgs_primitive -- Trying irg 'r_func_50' -- No improvement
